Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ_ID,FVE_ID,DFM_ID,Final_ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas,sample_date,year
FCAT-B1,Estacion,B,09/01/23,1,A,1124,lepper,lepper,lepper,lepper,0500,8.1,Y,Y,N,1124,NA,identical to sequenced ind,2023-01-09,2023
FCAT-B1,Estacion,B,09/01/23,2,A,1125,priach,priach,priach,priach,0500,3.2,Y,Y,N,1119,NA,NA,2023-01-09,2023
FCAT-B1,Estacion,B,09/01/23,3,C,1126,priach,priach,priach,priach,0500,2.7,Y,Y,N,1126,NA,NA,2023-01-09,2023
JZ-C,Estacion,C,10/01/23,1,B,1127,priach,priach,priach,priach,0005,3.7,Y,Y,N,1127,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,1,D,1128,priach,priach,priach,priach,0005,2.5,Y,Y,N,1127,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,2,B,1129,lepmel,lepmel,lepmel/leplab,leplab,0005,5,Y,Y,N,1129,NA,identical to sequenced ind. but Dani review b/c no lepmel sequenced,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,2,D,1130,priach,priach,priach,priach,0005,3.1,Y,Y,N,1130,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,3,A,1131,priach,priach,priach,priach,0005,2,Y,Y,N,1131,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,3,B,1132,priach,priach,priach,priach,0005,3.5,Y,Y,N,1130,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,4,A,1133,lepmel,lepmel,lepmel,leplab,0005,6,Y,Y,N,1129,NA,identical to sequenced ind. but Dani review b/c no lepmel sequenced,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,4,A,1134,rhihor,rhihor,rhihor,rhihor,0005,10.2,Y,Y,N,1134,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,4,B,1135,priach,priach,priach,priach,0005,2.9,Y,Y,N,1135,NA,NA,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,4,B,1136,lepmel,lepmel,lepmel,leplab,0005,4.5,Y,Y,N,1129,NA,identical to sequenced ind. but Dani review b/c no lepmel sequenced,2023-01-10,2023
JZ-C,Estacion,C,10/01/23,4,C,1137,priach,priach,priach,priach,0005,4,Y,Y,N,1135,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,1,B,1138,lepmel,lepmel,lepmel,leplab,0020,5.5,Y,Y,N,1129,NA,identical to sequenced ind. but Dani review b/c no lepmel sequenced,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,1,B,1139,priach,priach,priach,priach,0020,3.8,Y,Y,N,1127,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,1,B,1140,lepmel,lepmel,lepmel,leplab,0020,5.2,Y,Y,N,1129,NA,identical to sequenced ind. but Dani review b/c no lepmel sequenced,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,1,D,1141,pri?,pri?,Pristimantis sp.,prisub,0020,3.1,Y,Y,N,1141,colectado,Pristimantis subsigillatus confirmado por sequencia,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,2,A,1142,priach,priach,priach,priach,0020,2.7,Y,Y,N,1135,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,2,C,1143,prisub,pri?,prisub,prisub,0020,2,Y,Y,N,1143,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,4,A,1144,priach,priach,priach,priach,0020,3.5,Y,Y,N,1130,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,4,C,1145,priach,priach,priach,priach,0020,2.5,Y,Y,N,1135,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,4,C,1146,priach,priach,priach,priach,0020,3,Y,Y,N,1130,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,4,D,1147,priach,priach,priach,priach,0020,2.7,Y,Y,N,1127,NA,NA,2023-01-10,2023
JZ-N,Estacion,N,10/01/23,4,D,1148,priach,priach,priach,priach,0020,4.5,Y,Y,N,1135,NA,NA,2023-01-10,2023
FCAT-V1,Estacion,V,11/01/23,1,A,1149,priach,priach,priach,priach,2000,3.2,Y,Y,N,1149,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,1,B,1150,priach,priach,priach,priach,2000,1,Y,Y,N,1149,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,1,C,1151,priach,priach,priach,priach,2000,3,Y,Y,N,1151,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,2,A,1152,priach,priach,priach,priach,2000,1,Y,Y,N,1149,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,2,B,1153,rhiala,rhiala,rhiala,rhiala,2000,4.5,Y,Y,N,1153,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,2,B,1154,priach,priach,priach,priach,2000,2.5,Y,Y,N,R252,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,3,A,1155,priach,priach,priach,priach,2000,3.5,Y,Y,N,1151,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,4,A,1156,priach,priach,priach,priach,2000,3,Y,Y,N,1156,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,4,C,1157,priach,priach,priach,priach,2000,3.1,Y,Y,N,1149,NA,NA,2023-01-11,2023
FCAT-V1,Estacion,V,11/01/23,4,C,1158,priach,priach,priach,priach,2000,3,Y,Y,N,1151,NA,NA,2023-01-11,2023
FCAT-B1,Estacion,B,11/01/23,2,C,1159,priach,priach,priach,priach,0500,3.5,Y,Y,N,1159,NA,NA,2023-01-11,2023
FCAT-B1,Estacion,B,11/01/23,3,B,1160,priach,priach,priach,priach,0500,2.8,Y,Y,N,1149,NA,NA,2023-01-11,2023
JZ-C,Estacion,C,12/01/23,2,B,1161,priach,priach,priach,priach,0005,2.6,Y,Y,N,R256,NA,"believe photos were mixed up, fixed",2023-01-12,2023
JZ-C,Estacion,C,12/01/23,2,B,1162,prisub,pri?,prisub,prisub,0005,2.8,Y,Y,N,1162,NA,"believe photos were mixed up, fixed",2023-01-12,2023
JZ-C,Estacion,C,12/01/23,2,B,1163,priach,priach,priach,priach,0005,2.3,Y,Y,N,1163,NA,NA,2023-01-12,2023
JZ-C,Estacion,C,12/01/23,4,A,1164,priach,priach,priach,priach,0005,2.3,Y,Y,N,R256,NA,NA,2023-01-12,2023
JZ-N,Estacion,N,12/01/23,1,A,1165,priach,priach,priach,priach,0020,4,Y,Y,N,1163,NA,NA,2023-01-12,2023
JZ-N,Estacion,N,12/01/23,1,C,1166,agaspu,agaspu,agaspu,agaspu,0020,9.2,Y,Y,N,1166,colectado,Agalychnis spurrelli,2023-01-12,2023
JZ-N,Estacion,N,12/01/23,1,D,1167,priach,priach,priach,priach,0020,3,Y,Y,N,1167,NA,NA,2023-01-12,2023
JZ-N,Estacion,N,12/01/23,2,D,1168,priach,priach,priach,priach,0020,3,Y,Y,N,1167,NA,NA,2023-01-12,2023
JZ-N,Estacion,N,12/01/23,4,A,1169,priach,priach,priach,priach,0020,2.8,Y,Y,N,1163,NA,NA,2023-01-12,2023
FCAT-V1,Estacion,V,13/01/23,2,A,1170,priach,priach,priach,priach,2000,2.6,Y,Y,N,1170,NA,NA,2023-01-13,2023
FCAT-V1,Estacion,V,13/01/23,2,C,1171,oopsyl,oopsyl,oopsyl,oopsyl,2000,2.6,Y,Y,N,R260,NA,NA,2023-01-13,2023
FCAT-V1,Estacion,V,13/01/23,3,C,1172,priach,priach,priach,priach,2000,2.6,Y,Y,N,1172,NA,NA,2023-01-13,2023
FCAT-V1,Estacion,V,13/01/23,3,D,1173,rhihor,rhihor,rhihor,rhihor,2000,10,Y,Y,N,1173,NA,NA,2023-01-13,2023
FCAT-V1,Estacion,V,13/01/23,4,B,1174,oopsyl,oopsyl,oopsyl,oopsyl,2000,2.6,Y,Y,N,R260,NA,NA,2023-01-13,2023
FCAT-V1,Estacion,V,13/01/23,4,B,1175,priach,priach,priach,priach,2000,3.2,Y,Y,N,1172,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,1,C,1176,priach,priach,priach,priach,0500,2.8,Y,Y,N,R258,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,B,1177,primur,pri?,pricfwal,prilatid,0500,2.4,Y,Y,N,1177,NA,"Pristmantis latidiscus confirmado por sequencia DFM: Creeria que no es muricatus, debido a que este no presenta tuberculos en el parpado",2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,B,1178,primur,pri?,pricfwal,prilatid,0500,4.3,Y,Y,N,1177,NA,"Pristmantis latidiscus confirmado por sequencia DFM: Creeria que no es muricatus, debido a que este no presenta tuberculos en el parpado",2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,C,1179,primur,pri?,pricfwal,prilatid,0500,2,Y,Y,N,1177,NA,"Pristmantis latidiscus confirmado por sequencia DFM: Creeria que no es muricatus, debido a que este no presenta tuberculos en el parpado",2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,C,1180,priach,priach,priach,priach,0500,3.7,Y,Y,N,R258,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,C,1181,priach,priach,priach,priach,0500,2.8,Y,Y,N,1181,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,D,1182,priach,priach,priach,priach,0500,2.7,Y,Y,N,R258,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,2,D,1183,priach,priach,priach,priach,0500,3,Y,Y,N,1181,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,3,C,1184,priach,priach,priach,priach,0500,3,Y,Y,N,R258,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,4,C,1185,priach,priach,priach,priach,0500,2.8,Y,Y,N,1181,NA,NA,2023-01-13,2023
FCAT-B1,Estacion,B,13/01/23,4,C,1186,primur,pri?,prisp?,prilatid,0500,3,Y,Y,N,1177,colectado,"Pristmantis latidiscus confirmado por sequencia DFM: Creeria que no es muricatus, debido a que este no presenta tuberculos en el parpado",2023-01-13,2023
JZ-C,Estacion,C,14/01/23,1,C,1187,priach,priach,priach,priach,0005,3.5,Y,Y,N,1187,NA,NA,2023-01-14,2023
JZ-C,Estacion,C,14/01/23,1,C,1188,rhiala,rhiala,rhiala,rhiala,0005,2.3,Y,Y,N,1188,NA,NA,2023-01-14,2023
JZ-C,Estacion,C,14/01/23,1,D,1189,priach,priach,priach,priach,0005,3.6,Y,Y,N,1189,NA,NA,2023-01-14,2023
JZ-C,Estacion,C,14/01/23,2,C,1190,priach,priach,priach,priach,0005,2.7,Y,Y,N,1190,NA,NA,2023-01-14,2023
JZ-C,Estacion,C,14/01/23,3,C,1191,priach,priach,priach,priach,0005,2.4,Y,Y,N,1190,NA,NA,2023-01-14,2023
JZ-N,Estacion,N,14/01/23,1,B,1192,priach,priach,priach,priach,0020,3.6,Y,Y,N,1187,NA,NA,2023-01-14,2023
JZ-N,Estacion,N,14/01/23,3,D,1193,priach,priach,priach,priach,0020,4,Y,Y,N,1190,NA,NA,2023-01-14,2023
JZ-N,Estacion,N,14/01/23,3,D,1194,priach,priach,priach,priach,0020,2.7,Y,Y,N,1187,NA,NA,2023-01-14,2023
JZ-N,Estacion,N,14/01/23,4,C,1195,priach,priach,priach,priach,0020,2.6,Y,Y,N,1190,NA,NA,2023-01-14,2023
JZ-N,Estacion,N,14/01/23,4,D,1196,priach,priach,priach,priach,0020,2.5,Y,Y,N,1196,NA,bonito patron!,2023-01-14,2023
FCAT-B2,Estacion,B,16/01/23,1,A,1197,priach,NA,priach,priach,0040,2.7,Y,Y,N,1197,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,1,B,1198,oopsyl,NA,oopsyl,oopsyl,0040,2.7,Y,Y,N,1198,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,1,B,1199,priach,NA,priach,priach,0040,3,Y,Y,N,1199,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,1,C,1200,epibou,NA,epibou,epiesp,0040,1.8,Y,Y,N,1200,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,1,D,1201,prisub,NA,prisub,prisub,0040,2.6,Y,Y,N,1201,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,2,D,1202,epibou,NA,epibou,epiesp,0040,1.9,Y,Y,N,1200,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,3,A,1203,lepven,NA,lepven,leplab,0040,5.5,Y,Y,N,1203,NA,matches sequenced ind,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,3,C,1204,epibou,NA,epibou,epiesp,0040,1.6,Y,Y,N,1200,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,4,A,1205,priach,NA,priach,priach,0040,3.1,Y,Y,N,1205,NA,NA,2023-01-16,2023
FCAT-B2,Estacion,B,16/01/23,4,A,1206,priach,NA,priach,priach,0040,3,Y,Y,N,1205,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,1,C,1207,priach,NA,priach,priach,0030,3,Y,Y,N,1207,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,2,B,1208,priach,NA,priach,priach,0030,3,Y,Y,N,1207,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,2,D,1209,priach,NA,priach,priach,0030,2.5,Y,Y,N,1205,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,3,A,1210,priach,NA,priach,priach,0030,3,Y,Y,N,1205,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,3,A,1211,priach,NA,priach,priach,0030,3.1,Y,Y,N,1199,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,3,B,1212,oopsyl,NA,oopsyl,oopsyl,0030,2.8,Y,Y,N,1198,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,4,C,1213,priach,NA,priach,priach,0030,3.6,Y,Y,N,1213,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,4,C,1214,priach,NA,priach,priach,0030,3,Y,Y,N,1205,NA,NA,2023-01-16,2023
FCAT-V2,Estacion,V,16/01/23,4,D,1215,oopsyl,NA,oopsyl,oopsyl,0030,2.8,Y,Y,N,1198,NA,NA,2023-01-16,2023
JZJ-C,Estacion,C,17/01/23,1,B,1216,barpul,NA,barpul,barpul,0300,2.5,Y,Y,N,1216,NA,NA,2023-01-17,2023
JZJ-C,Estacion,C,17/01/23,1,D,1217,priach,NA,priach,priach,0300,3.2,Y,Y,N,R276,NA,NA,2023-01-17,2023
AL-N,Estacion,N,17/01/23,1,A,1218,priach,NA,priach,priach,0200,3,Y,Y,N,1218,NA,NA,2023-01-17,2023
AL-N,Estacion,N,17/01/23,4,B,1219,priach,NA,priach,priach,0200,2.7,Y,Y,N,R276,NA,NA,2023-01-17,2023
FCAT-B2,Estacion,B,18/01/23,1,A,1220,priach,NA,priach,priach,0040,3.3,Y,Y,N,1220,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,2,A,1221,pri?,NA,prilat,prilatic,0040,4.2,Y,Y,N,1221,NA,P. muricatus para D&J,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,2,B,1222,pri?,NA,prilat,prilatic,0040,4,Y,Y,N,1221,NA,P. muricatus para D&J,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,2,B,1223,priach,NA,priach,priach,0040,2.7,Y,Y,N,1220,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,2,D,1224,epibou,NA,epibou,epiesp,0040,1.1,Y,Y,N,1224,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,2,D,1225,priach,NA,priach,priach,0040,3.6,Y,Y,N,1225,NA,DFM:una hembra,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,3,A,1226,priach,NA,priach,priach,0040,2.5,Y,Y,N,1220,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,3,A,1227,priach,NA,priach,priach,0040,2.8,Y,Y,N,1220,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,3,C,1228,priach,NA,priach,priach,0040,3,Y,Y,N,1225,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,3,D,1229,priach,NA,priach,priach,0040,3.6,Y,Y,N,1225,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,3,D,1230,priach,NA,priach,priach,0040,3.5,Y,Y,N,1230,NA,NA,2023-01-18,2023
FCAT-B2,Estacion,B,18/01/23,4,B,1231,priach,NA,priach,priach,0040,3,Y,Y,N,1220,NA,NA,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,2,A,1232,priach,NA,priach,priach,0030,2.8,Y,Y,N,1232,NA,NA,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,2,B,1233,priach,NA,priach,priach,0030,3,Y,Y,N,1220,NA,NA,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,2,D,1234,priach,NA,priach,priach,0030,3,Y,Y,N,1234,NA,no hay foto,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,3,A,1235,priach,NA,priach,priach,0030,3.3,Y,Y,N,1225,NA,NA,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,3,A,1236,priach,NA,priach,priach,0030,3.6,Y,Y,N,1230,NA,NA,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,3,B,1237,priach,NA,priach,priach,0030,3,Y,Y,N,1225,NA,NA,2023-01-18,2023
FCAT-V2,Estacion,V,18/01/23,4,C,1238,epibou,NA,epibou,epiesp,0030,1.7,Y,Y,N,1224,NA,NA,2023-01-18,2023
JZJ-C,Estacion,C,19/01/23,1,A,1239,eng?,NA,engys,engpus,0300,2.7,Y,Y,N,1239,colectado,ni idea de la especies - 5/9/23 confirmado engpus por sequencia,2023-01-19,2023
JZJ-C,Estacion,C,19/01/23,1,A,1240,priach,NA,priach,priach,0300,2.6,Y,Y,N,1240,NA,NA,2023-01-19,2023
JZJ-C,Estacion,C,19/01/23,2,A,1241,priach,NA,priach,priach,0300,2.6,Y,Y,N,1240,NA,NA,2023-01-19,2023
JZJ-C,Estacion,C,19/01/23,2,A,1242,barpul,NA,barpul,barpul,0300,2.3,Y,Y,N,R278,NA,NA,2023-01-19,2023
JZJ-C,Estacion,C,19/01/23,3,A,1243,barpul,NA,barpul,barpul,0300,2.5,Y,Y,N,R278,NA,NA,2023-01-19,2023
JZJ-C,Estacion,C,19/01/23,3,A,1244,dengry,NA,smipha,smipha,0300,3.4,Y,Y,N,1244,NA,NA,2023-01-19,2023
JZJ-C,Estacion,C,19/01/23,4,A,1245,priach,NA,priach,priach,0300,2.7,Y,Y,N,1240,NA,NA,2023-01-19,2023
AL-N,Estacion,N,19/01/23,1,A,1246,priach,NA,priach,priach,0200,2.9,Y,Y,N,1240,NA,NA,2023-01-19,2023
AL-N,Estacion,N,19/01/23,1,C,1247,priach,NA,priach,priach,0200,2.6,Y,Y,N,1240,NA,NA,2023-01-19,2023
AL-N,Estacion,N,19/01/23,3,A,1248,priach,NA,priach,priach,0200,2.8,Y,Y,N,1248,NA,NA,2023-01-19,2023
AL-N,Estacion,N,19/01/23,3,A,1249,prisub,NA,prisub,prisub,0200,3,Y,Y,N,1249,NA,puede ser P. scolodiscus_DFM:no es scolodiscus por el color de la pupila,2023-01-19,2023
AL-N,Estacion,N,19/01/23,3,C,1250,priach,NA,priach,priach,0200,3,Y,Y,N,1250,NA,NA,2023-01-19,2023
FCAT-B2,Estacion,B,20/01/23,1,A,1251,priach,NA,priach,priach,0040,4,Y,Y,N,1251,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,1,B,1252,priach,NA,priach,priach,0040,2.7,Y,Y,N,1252,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,1,B,1253,smipha,NA,smipha,smipha,0040,6.5,Y,Y,N,1253,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,1,B,1254,priach,NA,priach,priach,0040,2.8,Y,Y,N,1251,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,1,C,1255,priach,NA,priach,priach,0040,3.8,Y,Y,N,1252,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,1,C,1256,priach,NA,priach,priach,0040,2.8,Y,Y,N,1256,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,2,A,1257,priach,NA,priach,priach,0040,1,Y,Y,N,1252,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,2,B,1258,priach,NA,priach,priach,0040,3,Y,Y,N,1252,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,3,A,1259,priach,NA,priach,priach,0040,2.8,Y,Y,N,1251,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,3,C,1260,priach,NA,priach,priach,0040,3,Y,Y,N,1251,NA,NA,2023-01-20,2023
FCAT-B2,Estacion,B,20/01/23,4,C,1261,boapic,NA,boapic,boapic,0040,6.5,Y,Y,N,1261,NA,NA,2023-01-20,2023
FCAT-V2,Estacion,V,20/01/23,2,B,1262,priach,NA,priach,priach,0030,3,Y,Y,N,1252,NA,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL",2023-01-20,2023
FCAT-V2,Estacion,V,20/01/23,2,B,1263,priach,NA,priach,priach,0030,3,Y,Y,N,1263,NA,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL",2023-01-20,2023
AL-N,Estacion,N,21/01/23,2,C,1264,pri?,NA,priwal,priwal,0200,1.6,Y,Y,N,1264,NA,"puede ser P. walkeri, nietoi, esmeraldas?",2023-01-21,2023
AL-N,Estacion,N,21/01/23,3,B,1265,priach,NA,priach,priach,0200,2.7,Y,Y,N,1265,NA,NA,2023-01-21,2023
AL-N,Estacion,N,21/01/23,3,C,1266,priach,NA,priach,priach,0200,3,Y,Y,N,1266,NA,NA,2023-01-21,2023
AL-N,Estacion,N,21/01/23,4,B,1267,priach,NA,priach,priach,0200,2,Y,Y,N,1265,NA,NA,2023-01-21,2023
JZJ-C,Estacion,C,21/01/23,2,A,1268,priach,NA,priach,priach,0300,2.5,Y,Y,N,1265,NA,NA,2023-01-21,2023
JZJ-C,Estacion,C,21/01/23,2,B,1269,priach,NA,priach,priach,0300,2.8,Y,Y,N,1265,NA,NA,2023-01-21,2023
JZJ-C,Estacion,C,21/01/23,3,B,1270,priach,NA,priach,priach,0300,3,Y,Y,N,1266,NA,NA,2023-01-21,2023
LL-N,Estacion,N,23/01/23,1,B,1271,priach,NA,priach,priach,0002,2.7,Y,Y,N,1271,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,2,A,1272,priach,NA,priach,priach,0002,3.5,Y,Y,N,1272,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,2,B,1273,priach,NA,priach,priach,0002,2.5,Y,Y,N,1272,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,2,B,1274,priach,NA,priach,priach,0002,2.8,Y,Y,N,1274,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,3,A,1275,priach,NA,priach,priach,0002,2.5,Y,Y,N,1275,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,3,C,1276,priach,NA,priach,priach,0002,2.5,Y,Y,N,1274,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,3,C,1277,priach,NA,priach,priach,0002,2.5,Y,Y,N,1272,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,4,A,1278,priach,NA,priach,priach,0002,2.6,Y,Y,N,1274,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,4,A,1279,priach,NA,priach,priach,0002,3.5,Y,Y,N,1275,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,4,A,1280,priach,NA,priach,priach,0002,2.6,Y,Y,N,1274,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,4,C,1281,epibou,NA,epibou,epiesp,0002,1.8,Y,Y,N,1281,NA,NA,2023-01-23,2023
LL-N,Estacion,N,23/01/23,4,D,1282,epibou,NA,epibou,epiesp,0002,1.7,Y,Y,N,1281,NA,NA,2023-01-23,2023
LL-C,Estacion,C,23/01/23,1,C,1283,priach,NA,priach,priach,0003,4,Y,Y,N,1272,NA,NA,2023-01-23,2023
LL-C,Estacion,C,23/01/23,1,D,1284,priach,NA,priach,priach,0003,2.5,Y,Y,N,1271,NA,NA,2023-01-23,2023
LL-C,Estacion,C,23/01/23,2,B,1285,priach,NA,priach,priach,0003,2.5,Y,Y,N,1274,NA,NA,2023-01-23,2023
LL-N,Estacion,N,25/01/23,1,B,1286,priach,NA,priach,priach,0002,2.8,Y,Y,N,1286,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,1,C,1287,priach,NA,priach,priach,0002,2.8,Y,Y,N,1287,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,2,D,1288,priach,NA,priach,priach,0002,2.7,Y,Y,N,1288,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,3,A,1289,priach,NA,priach,priach,0002,2.5,Y,Y,N,1289,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,3,A,1290,priach,NA,priach,priach,0002,3,Y,Y,N,1287,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,3,B,1291,priach,NA,priach,priach,0002,4,Y,Y,N,1287,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,4,C,1292,priach,NA,priach,priach,0002,2.5,Y,Y,N,1287,NA,NA,2023-01-25,2023
LL-N,Estacion,N,25/01/23,4,C,1293,priach,NA,priach,priach,0002,3.6,Y,Y,N,1289,NA,NA,2023-01-25,2023
LL-C,Estacion,C,25/01/23,1,B,1294,priach,NA,priach,priach,0003,4,Y,Y,N,1294,NA,NA,2023-01-25,2023
LL-C,Estacion,C,25/01/23,1,C,1295,priach,NA,priach,priach,0003,3,Y,Y,N,1286,NA,NA,2023-01-25,2023
LL-C,Estacion,C,25/01/23,3,B,1296,priach,NA,priach,priach,0003,3.5,Y,Y,N,1294,NA,NA,2023-01-25,2023
LL-C,Estacion,C,27/01/23,2,A,1297,priach,NA,priach,priach,0003,2.7,Y,Y,N,R297,NA,NA,2023-01-27,2023
LL-C,Estacion,C,27/01/23,2,B,1298,priach,NA,priach,priach,0003,2.8,Y,Y,N,R296,NA,NA,2023-01-27,2023
LL-C,Estacion,C,27/01/23,2,B,1299,barpul,NA,barpul,barpul,0003,2.5,Y,Y,N,1299,NA,NA,2023-01-27,2023
LL-C,Estacion,C,27/01/23,3,B,1300,priach,NA,priach,priach,0003,3,Y,Y,N,R296,NA,NA,2023-01-27,2023
LL-C,Estacion,C,27/01/23,4,A,1301,barpul,NA,barpul,barpul,0003,2.5,Y,Y,N,1299,NA,NA,2023-01-27,2023
LL-C,Estacion,C,27/01/23,4,B,1302,smipha,NA,smipha,smipha,0003,6,Y,Y,N,1302,NA,NA,2023-01-27,2023
LL-C,Estacion,C,27/01/23,4,C,1303,priach,NA,priach,priach,0003,1,Y,Y,N,R297,NA,NA,2023-01-27,2023
LL-N,Estacion,N,27/01/23,1,B,1304,priach,NA,priach,priach,0002,2.8,Y,Y,N,1304,NA,NA,2023-01-27,2023
